YEAR,INCOME06,INCOM16,REG16,RACE,SEX,SPDEG,MADEG,PADEG,DEGREE,CHILDS,SPWRKSLF,SPHRS1,MARITAL,WRKSLF,HRS1,WRKSTAT,ID_,BALLOT,FEMALE
2014,16,1,3,1,female (2),7,0,7,3,1,0,-1,Never married (5),2,82,1,906,3,TRUE
2014,17,2,8,1,female (2),-1,3,1,1,0,0,-1,Divorced (3),2,40,1,907,1,TRUE
2014,9,3,8,3,male (1),7,7,1,1,0,0,-1,Never married (5),2,24,2,908,3,FALSE
2014,20,3,8,3,female (2),-1,7,1,1,5,0,-1,Never married (5),2,40,1,909,3,TRUE
2014,8,3,7,3,male (1),7,1,0,1,0,0,-1,Never married (5),0,NA,7,910,2,FALSE
2014,18,1,8,3,female (2),-1,1,7,1,5,0,-1,Divorced (3),2,40,1,911,1,TRUE
2014,3,1,8,3,male (1),7,0,7,0,0,0,-1,Never married (5),2,NA,6,912,1,FALSE
2014,13,3,8,3,female (2),7,1,4,3,1,0,-1,Never married (5),2,NA,4,913,3,TRUE
2014,12,3,8,3,female (2),7,1,1,0,7,0,-1,Never married (5),1,20,2,914,3,TRUE
2014,5,3,8,3,male (1),-1,1,1,1,4,0,-1,Never married (5),2,40,2,915,1,FALSE
2014,98,2,0,2,male (1),7,0,0,0,0,0,-1,Never married (5),2,NA,4,916,1,FALSE
2014,5,2,4,2,female (2),7,0,7,0,2,0,-1,Never married (5),1,15,2,917,2,TRUE
2014,11,3,3,2,male (1),7,1,7,2,3,0,-1,Divorced (3),1,45,1,918,2,FALSE
2014,18,3,4,2,female (2),7,1,7,1,1,0,-1,Divorced (3),2,57,1,919,2,TRUE
2014,25,4,4,1,female (2),4,3,3,4,2,2,42,Married (1),2,21,2,920,2,TRUE
2014,24,3,3,1,male (1),2,1,1,3,2,2,40,Married (1),2,40,1,921,1,FALSE
2014,23,3,4,1,female (2),3,2,1,1,2,2,50,Married (1),2,40,1,922,2,TRUE
2014,25,4,3,1,male (1),2,3,3,3,6,2,60,Married (1),2,37,1,923,2,FALSE
2014,25,2,0,1,male (1),1,1,7,3,3,2,40,Married (1),2,45,1,924,2,FALSE
2014,20,3,4,1,male (1),1,0,1,1,2,2,-1,Married (1),2,NA,5,925,3,FALSE
2014,26,5,0,3,female (2),0,8,7,0,0,2,45,Married (1),2,NA,7,926,1,TRUE
2014,17,3,0,1,female (2),3,3,7,3,4,2,-1,Married (1),1,35,1,927,3,TRUE
2014,25,5,4,1,female (2),7,1,3,1,3,0,-1,Widowed (2),2,NA,5,928,2,TRUE
2014,25,2,3,1,male (1),1,1,7,1,2,2,40,Married (1),2,45,1,929,2,FALSE
2014,20,2,3,1,female (2),7,1,7,3,2,0,-1,Never married (5),2,56,1,930,2,TRUE
2014,22,3,9,1,male (1),1,1,1,1,2,2,40,Married (1),2,NA,5,931,3,FALSE
2014,21,2,4,1,male (1),7,1,0,1,1,0,-1,Divorced (3),2,60,1,932,2,FALSE
2014,17,4,9,1,male (1),7,4,4,1,0,0,-1,Never married (5),2,45,1,933,1,FALSE
2014,19,3,9,1,female (2),7,1,1,1,0,0,-1,Never married (5),2,NA,5,934,1,TRUE
2014,22,3,1,1,male (1),4,1,7,3,1,2,-1,Married (1),2,45,1,935,1,FALSE
2014,18,4,9,1,male (1),1,1,1,1,6,2,35,Married (1),2,NA,5,936,3,FALSE
2014,21,3,9,1,male (1),1,0,0,1,2,2,47,Married (1),2,50,1,937,2,FALSE
2014,14,1,7,1,female (2),0,0,7,0,2,2,40,Married (1),0,NA,7,938,3,TRUE
2014,26,2,0,1,female (2),7,0,0,1,3,0,-1,Widowed (2),1,NA,6,939,1,TRUE
2014,11,2,9,1,female (2),7,0,1,1,0,0,-1,Never married (5),0,NA,6,940,3,TRUE
2014,18,3,9,1,male (1),1,0,0,1,1,2,40,Married (1),2,40,1,941,3,FALSE
2014,16,3,9,3,male (1),7,2,0,1,1,0,-1,Never married (5),1,40,1,942,2,FALSE
2014,26,3,9,1,female (2),1,4,7,3,2,2,40,Married (1),2,40,1,943,3,TRUE
2014,19,2,9,3,male (1),-1,0,1,1,3,0,-1,Divorced (3),2,52,1,944,2,FALSE
2014,21,2,0,1,male (1),4,1,7,1,1,0,-1,Married (1),2,40,1,945,2,FALSE
2014,11,2,0,1,female (2),7,0,0,0,8,0,-1,Widowed (2),2,NA,5,946,2,TRUE
2014,25,4,0,1,female (2),3,3,7,4,0,2,55,Married (1),2,55,1,947,2,TRUE
2014,21,2,8,1,male (1),4,7,0,3,2,2,-1,Married (1),1,NA,5,948,2,FALSE
2014,19,4,8,1,female (2),4,0,0,4,1,2,-1,Married (1),2,NA,5,949,2,TRUE
2014,22,2,8,1,male (1),7,1,7,2,2,0,-1,Divorced (3),2,89,1,950,1,FALSE
2014,20,1,8,1,female (2),1,0,1,4,3,1,-1,Married (1),2,NA,5,951,1,TRUE
2014,23,3,8,1,female (2),4,1,1,3,2,2,10,Married (1),2,NA,5,952,2,TRUE
2014,24,4,2,1,male (1),3,4,1,4,2,2,24,Married (1),2,50,1,953,1,FALSE
2014,20,2,8,1,female (2),3,0,0,1,4,2,40,Married (1),2,NA,7,954,1,TRUE
2014,22,3,0,3,male (1),2,0,7,1,3,2,40,Married (1),2,60,1,955,2,FALSE
2014,16,4,3,1,female (2),7,1,3,2,1,0,-1,Divorced (3),2,32,1,956,2,TRUE
2014,16,2,0,1,female (2),0,0,7,1,2,2,40,Married (1),1,27,2,957,2,TRUE
2014,20,2,8,1,male (1),7,1,1,3,2,0,-1,Divorced (3),2,65,1,958,1,FALSE
2014,19,3,5,1,male (1),7,1,4,1,0,0,-1,Never married (5),2,NA,7,959,2,FALSE
2014,22,3,8,1,male (1),1,3,7,3,3,2,40,Married (1),2,NA,5,960,3,FALSE
2014,23,2,8,1,female (2),1,2,7,1,1,2,40,Married (1),2,40,1,961,3,TRUE
2014,14,3,4,1,male (1),7,2,0,2,0,0,-1,Never married (5),2,40,1,962,3,FALSE
2014,25,3,8,1,male (1),7,3,1,1,0,0,-1,Divorced (3),1,70,1,963,2,FALSE
2014,19,4,0,3,male (1),0,0,0,1,4,2,15,Married (1),1,50,1,964,1,FALSE
2014,19,2,3,1,male (1),7,1,1,3,0,0,-1,Never married (5),2,40,1,965,3,FALSE
2014,20,3,4,1,female (2),7,1,1,3,1,0,-1,Divorced (3),2,NA,5,966,3,TRUE
2014,14,1,3,1,female (2),-1,1,1,0,0,0,-1,Never married (5),2,40,1,967,3,TRUE
2014,11,3,4,1,female (2),4,0,0,3,1,2,-1,Married (1),2,NA,5,968,3,TRUE
2014,25,3,8,1,female (2),1,1,1,4,0,1,-1,Married (1),1,10,2,969,3,TRUE
2014,22,3,8,1,male (1),3,3,2,3,2,2,50,Married (1),1,1,1,970,1,FALSE
2014,25,2,7,1,female (2),4,1,7,3,1,2,60,Married (1),2,50,1,971,1,TRUE
2014,26,2,4,1,female (2),7,1,1,1,2,0,-1,Widowed (2),1,NA,5,972,3,TRUE
2014,20,4,7,1,female (2),3,3,3,1,2,1,50,Married (1),1,2,2,973,1,TRUE
2014,23,3,3,1,male (1),7,1,1,3,0,0,-1,Never married (5),2,48,1,974,2,FALSE
2014,17,3,0,1,male (1),1,1,3,4,2,1,-1,Married (1),2,NA,5,975,2,FALSE
2014,25,4,8,1,male (1),7,3,4,1,0,0,-1,Never married (5),0,NA,6,976,1,FALSE
2014,9,3,7,1,male (1),7,4,1,3,0,0,-1,Never married (5),1,NA,5,977,3,FALSE
2014,6,4,0,1,male (1),7,4,4,1,0,0,-1,Divorced (3),1,15,2,978,2,FALSE
2014,25,3,3,1,male (1),1,1,3,1,2,2,-1,Married (1),2,NA,4,979,3,FALSE
2014,21,3,0,1,female (2),3,0,2,2,3,1,-1,Married (1),2,20,2,980,1,TRUE
2014,20,4,0,1,female (2),1,3,3,1,0,1,70,Married (1),1,40,1,981,1,TRUE
2014,23,4,8,1,female (2),7,4,3,3,0,0,-1,Never married (5),2,38,1,982,3,TRUE
2014,22,5,3,1,female (2),1,1,3,3,2,2,-1,Married (1),2,NA,5,983,3,TRUE
2014,98,4,1,1,male (1),4,2,4,4,1,1,-1,Married (1),1,NA,7,984,3,FALSE
2014,22,2,3,1,male (1),7,1,8,1,0,0,-1,Never married (5),1,30,1,985,1,FALSE
2014,20,1,5,1,male (1),1,0,0,0,4,2,-1,Married (1),2,NA,5,986,1,FALSE
2014,20,3,3,1,female (2),1,0,0,1,2,2,-1,Married (1),2,32,1,987,2,TRUE
2014,19,1,3,1,male (1),1,0,7,0,4,1,10,Married (1),2,40,1,988,3,FALSE
2014,20,3,3,1,female (2),1,7,4,3,3,1,40,Married (1),2,4,2,989,3,TRUE
2014,11,3,9,1,female (2),7,1,7,1,2,0,-1,Widowed (2),2,NA,5,990,3,TRUE
2014,25,4,3,1,male (1),3,1,1,3,2,2,50,Married (1),1,65,1,991,2,FALSE
2014,16,2,3,1,male (1),7,1,1,2,0,0,-1,Never married (5),2,NA,5,992,3,FALSE
2014,19,4,3,1,male (1),-1,1,4,1,2,0,-1,Never married (5),2,46,1,993,1,FALSE
2014,98,3,3,1,female (2),7,0,8,1,2,0,-1,Widowed (2),2,NA,7,994,3,TRUE
2014,8,3,3,1,female (2),-1,0,0,0,2,0,-1,Never married (5),2,NA,8,995,2,TRUE
2014,12,2,3,1,female (2),7,0,7,1,6,0,-1,Widowed (2),2,NA,5,996,1,TRUE
2014,16,3,3,1,female (2),7,1,0,1,2,0,-1,Divorced (3),2,15,2,997,3,TRUE
2014,98,1,5,2,male (1),7,0,7,0,1,0,-1,Never married (5),2,NA,5,998,3,FALSE
2014,16,2,3,1,female (2),7,1,0,1,0,0,-1,Never married (5),2,60,1,999,2,TRUE
2014,10,3,3,1,female (2),-1,1,7,2,1,0,-1,Never married (5),2,34,1,1000,2,TRUE
2014,19,3,3,1,male (1),7,4,7,1,1,0,-1,Never married (5),2,57,1,1001,1,FALSE
2014,18,3,3,2,female (2),7,1,7,1,1,0,-1,Never married (5),2,80,1,1002,1,TRUE
2014,10,4,2,1,male (1),7,1,1,1,0,0,-1,Never married (5),2,30,2,1003,3,FALSE
2014,11,1,3,2,female (2),7,1,7,1,0,0,-1,Never married (5),2,46,1,1004,2,TRUE
2014,15,3,3,2,male (1),7,1,7,1,0,0,-1,Never married (5),2,40,1,1005,3,FALSE
2014,16,4,3,2,male (1),7,1,8,1,1,0,-1,Never married (5),2,99,2,1006,3,FALSE
2014,19,2,3,1,male (1),1,1,7,1,3,2,40,Married (1),1,50,1,1007,3,FALSE
2014,21,1,3,1,female (2),4,2,7,3,2,2,40,Married (1),2,NA,7,1008,1,TRUE
2014,9,1,5,1,female (2),7,0,0,0,3,0,-1,Widowed (2),2,NA,5,1009,3,TRUE
2014,22,3,3,1,female (2),1,1,1,1,3,2,-1,Married (1),2,NA,5,1010,2,TRUE
2014,14,2,3,1,male (1),7,1,1,1,1,0,-1,Never married (5),2,43,1,1011,1,FALSE
2014,17,3,3,1,female (2),1,1,1,1,1,2,-1,Married (1),2,NA,6,1012,1,TRUE
2014,11,4,3,1,male (1),7,3,2,1,0,0,-1,Never married (5),2,NA,6,1013,2,FALSE
2014,15,3,3,3,male (1),7,0,1,0,1,0,-1,Divorced (3),2,44,1,1014,1,FALSE
2014,22,3,3,1,female (2),2,1,1,2,0,2,45,Married (1),2,NA,7,1015,2,TRUE
2014,21,2,3,1,male (1),7,0,0,1,0,0,-1,Never married (5),2,56,1,1016,2,FALSE
2014,26,3,4,2,male (1),7,1,0,1,5,0,-1,Never married (5),2,40,1,1017,2,FALSE
2014,20,3,4,2,female (2),1,1,1,1,0,2,40,Married (1),2,NA,7,1018,1,TRUE
2014,25,3,4,2,female (2),7,0,0,4,1,0,-1,Never married (5),2,40,1,1019,3,TRUE
2014,20,3,4,2,female (2),-1,4,3,1,4,0,-1,Never married (5),2,40,1,1020,2,TRUE
2014,12,3,4,2,female (2),1,1,1,1,3,2,-1,Married (1),2,NA,7,1021,2,TRUE
2014,20,3,4,1,female (2),1,1,1,1,1,2,40,Married (1),2,40,1,1022,1,TRUE
2014,21,3,4,1,female (2),1,1,1,1,3,2,-1,Married (1),2,50,1,1023,2,TRUE
2014,12,1,4,1,female (2),7,0,7,1,0,0,-1,Widowed (2),2,NA,5,1024,2,TRUE
2014,16,3,4,1,male (1),8,0,0,1,1,2,-1,Married (1),2,NA,5,1025,3,FALSE
2014,18,2,4,1,male (1),7,0,0,1,1,0,-1,Never married (5),2,48,1,1026,1,FALSE
2014,13,2,4,1,female (2),7,0,7,1,3,0,-1,Never married (5),2,40,1,1027,2,TRUE
2014,18,4,1,1,female (2),1,1,1,0,3,2,75,Married (1),8,NA,7,1028,2,TRUE
2014,14,3,4,1,female (2),0,1,8,1,2,2,25,Married (1),2,NA,7,1029,1,TRUE
2014,18,3,4,1,male (1),7,1,0,1,0,0,-1,Divorced (3),2,42,1,1030,2,FALSE
2014,98,1,0,3,female (2),7,0,0,0,2,0,-1,Widowed (2),2,NA,4,1031,3,TRUE
2014,22,3,0,1,male (1),3,3,3,4,2,2,-1,Married (1),2,60,1,1032,1,FALSE
2014,25,2,8,2,male (1),4,4,2,4,2,2,8,Married (1),2,70,1,1033,2,FALSE
2014,16,3,4,1,female (2),0,1,0,1,2,2,40,Married (1),2,NA,5,1034,3,TRUE
2014,24,3,3,3,female (2),3,1,1,3,1,2,40,Married (1),2,NA,7,1035,2,TRUE
2014,22,4,4,1,female (2),1,1,1,4,2,2,40,Married (1),2,40,1,1036,3,TRUE
2014,23,4,4,1,female (2),4,2,4,4,2,2,45,Married (1),2,50,1,1037,2,TRUE
2014,13,3,4,1,male (1),-1,1,1,1,2,0,-1,Divorced (3),2,NA,5,1038,1,FALSE
2014,17,3,4,1,female (2),7,0,1,1,2,0,-1,Divorced (3),2,40,1,1039,1,TRUE
2014,20,3,5,1,female (2),7,1,1,1,0,0,-1,Widowed (2),2,NA,5,1040,1,TRUE
2014,13,1,4,1,female (2),1,0,0,1,1,2,55,Married (1),2,50,1,1041,3,TRUE
2014,10,3,4,1,female (2),1,1,1,1,6,2,-1,Married (1),2,35,1,1042,3,TRUE
2014,98,3,4,1,male (1),1,0,0,0,5,2,-1,Married (1),2,NA,5,1043,2,FALSE
2014,24,3,4,1,female (2),1,1,1,2,1,2,40,Married (1),2,40,1,1044,2,TRUE
2014,18,1,2,1,female (2),0,1,1,1,2,2,-1,Married (1),2,40,1,1045,2,TRUE
2014,24,2,9,3,male (1),2,1,3,1,2,2,40,Married (1),2,NA,5,1046,3,FALSE
2014,98,2,5,2,male (1),7,1,7,1,0,0,-1,Never married (5),2,NA,4,1047,1,FALSE
2014,24,4,1,1,male (1),4,2,3,4,1,2,-1,Married (1),2,NA,5,1048,3,FALSE
2014,15,1,2,1,male (1),7,0,0,1,4,0,-1,Widowed (2),2,NA,5,1049,1,FALSE
2014,26,4,2,1,male (1),7,1,1,4,3,0,-1,Divorced (3),2,NA,5,1050,2,FALSE
2014,26,3,1,1,female (2),3,1,1,3,3,2,-1,Married (1),2,NA,5,1051,3,TRUE
2014,19,2,2,1,male (1),2,1,1,4,3,2,-1,Married (1),2,NA,5,1052,1,FALSE
2014,20,2,5,1,female (2),7,1,7,2,4,0,-1,Divorced (3),1,75,1,1053,2,TRUE
2014,23,3,2,3,male (1),4,1,2,4,2,2,30,Married (1),2,40,1,1054,3,FALSE
2014,18,3,5,1,female (2),3,8,1,4,0,2,-1,Married (1),2,NA,7,1055,3,TRUE
2014,24,4,7,1,female (2),1,1,3,3,2,2,40,Married (1),2,60,1,1056,3,TRUE
2014,25,4,0,1,male (1),-1,1,1,4,0,0,-1,Never married (5),2,42,1,1057,1,FALSE
2014,23,3,5,1,female (2),4,3,4,3,3,2,60,Married (1),2,NA,4,1058,2,TRUE
2014,15,4,8,1,male (1),7,3,3,3,1,0,-1,Widowed (2),2,40,1,1059,2,FALSE
2014,22,3,5,1,male (1),7,3,7,1,0,0,-1,Never married (5),2,20,2,1060,1,FALSE
2014,16,4,3,1,male (1),7,1,1,1,0,0,-1,Widowed (2),2,50,1,1061,2,FALSE
2014,14,3,5,2,male (1),-1,1,1,1,2,0,-1,Never married (5),2,NA,4,1062,2,FALSE
2014,19,1,6,2,female (2),1,0,0,3,2,2,-1,Married (1),2,NA,7,1063,1,TRUE
2014,12,2,0,2,male (1),1,0,7,0,8,0,-1,Married (1),2,NA,5,1064,3,FALSE
2014,18,2,5,2,male (1),1,0,0,4,1,2,-1,Married (1),2,40,1,1065,2,FALSE
2014,9,1,0,3,male (1),0,0,0,0,9,0,-1,Married (1),2,40,1,1066,1,FALSE
2014,16,1,5,2,female (2),0,0,8,1,8,1,30,Married (1),2,NA,5,1067,3,TRUE
2014,10,3,2,2,female (2),7,0,2,1,3,0,-1,Divorced (3),1,80,1,1068,1,TRUE
2014,26,3,6,2,female (2),1,1,7,1,1,2,40,Married (1),2,40,1,1069,1,TRUE
2014,24,1,0,2,female (2),0,0,7,1,2,1,80,Married (1),1,80,1,1070,2,TRUE
2014,19,3,5,1,female (2),7,1,7,2,0,0,-1,Divorced (3),1,32,2,1071,1,TRUE
2014,16,2,5,1,male (1),7,1,7,4,3,0,-1,Widowed (2),1,NA,5,1072,1,FALSE
2014,11,3,3,2,male (1),7,1,0,1,5,0,-1,Divorced (3),2,NA,5,1073,1,FALSE
2014,13,2,3,1,female (2),1,1,1,3,1,2,-1,Married (1),1,41,1,1074,2,TRUE
2014,9,2,2,3,female (2),7,0,7,0,4,0,-1,Never married (5),0,NA,7,1075,1,TRUE
2014,19,4,5,1,female (2),-1,2,7,2,0,0,-1,Divorced (3),2,40,1,1076,3,TRUE
2014,14,2,0,2,female (2),7,0,1,1,1,0,-1,Widowed (2),2,NA,5,1077,1,TRUE
2014,22,3,5,1,male (1),7,3,4,2,0,0,-1,Never married (5),2,28,2,1078,2,FALSE
2014,17,2,6,1,female (2),4,1,0,3,1,2,-1,Married (1),2,NA,5,1079,3,TRUE
2014,9,2,0,1,female (2),1,1,7,2,1,2,40,Married (1),0,NA,7,1080,2,TRUE
2014,19,3,7,1,female (2),1,0,1,1,4,2,40,Married (1),2,40,1,1081,2,TRUE
2014,15,4,5,1,male (1),-1,1,1,1,1,0,-1,Separated (4),2,40,1,1082,1,FALSE
2014,12,3,5,1,male (1),7,1,0,1,2,0,-1,Widowed (2),2,NA,5,1083,3,FALSE
2014,23,4,5,1,male (1),1,1,1,1,2,2,-1,Married (1),2,NA,5,1084,2,FALSE
2014,18,3,2,1,male (1),1,1,7,1,8,2,-1,Married (1),2,NA,3,1085,1,FALSE
2014,14,2,5,1,male (1),7,1,7,1,0,0,-1,Never married (5),0,NA,6,1086,2,FALSE
2014,18,3,2,2,female (2),7,1,1,2,2,0,-1,Never married (5),2,40,1,1087,3,TRUE
2014,98,3,0,3,female (2),7,1,7,1,0,0,-1,Never married (5),2,17,2,1088,3,TRUE
2014,16,3,0,1,female (2),1,1,7,1,2,1,25,Married (1),2,40,1,1089,3,TRUE
2014,9,2,0,1,female (2),3,3,3,3,2,2,-1,Married (1),2,NA,3,1090,1,TRUE
2014,21,1,2,1,female (2),1,7,8,0,3,2,-1,Married (1),2,NA,5,1091,3,TRUE
2014,98,4,5,2,male (1),7,3,1,1,0,0,-1,Never married (5),0,NA,6,1092,3,FALSE
2014,16,2,5,1,female (2),7,1,1,2,2,0,-1,Separated (4),2,40,1,1093,3,TRUE
2014,17,3,1,2,female (2),-1,1,0,1,3,0,-1,Divorced (3),2,50,1,1094,2,TRUE
2014,15,3,0,1,female (2),1,0,1,3,2,2,40,Married (1),2,NA,7,1095,3,TRUE
2014,16,3,5,1,male (1),0,1,8,0,2,2,40,Married (1),1,NA,5,1096,2,FALSE
2014,25,4,5,1,male (1),7,1,7,1,0,0,-1,Never married (5),2,NA,6,1097,2,FALSE
2014,18,3,4,1,male (1),1,1,1,1,4,2,24,Married (1),2,NA,5,1098,3,FALSE
2014,24,3,9,3,male (1),3,3,2,2,3,2,40,Married (1),1,30,1,1099,3,FALSE
2014,21,4,0,1,male (1),1,8,1,1,6,2,-1,Married (1),2,89,1,1100,2,FALSE
2014,26,2,0,1,male (1),4,8,7,3,2,2,-1,Married (1),2,NA,5,1101,3,FALSE
2014,15,4,5,1,female (2),7,7,1,1,2,0,-1,Divorced (3),2,44,1,1102,3,TRUE
2014,21,3,5,1,female (2),2,3,1,3,1,2,60,Married (1),2,55,1,1103,3,TRUE
2014,23,2,5,1,female (2),1,1,1,1,2,2,45,Married (1),2,45,1,1104,1,TRUE
2014,19,1,2,1,female (2),7,0,0,4,2,0,-1,Widowed (2),2,NA,5,1105,1,TRUE
2014,20,2,5,1,female (2),7,0,1,1,2,0,-1,Divorced (3),2,NA,5,1106,2,TRUE
2014,25,4,1,1,male (1),3,1,1,3,0,2,60,Married (1),2,55,1,1107,1,FALSE
2014,9,3,9,1,male (1),1,7,2,1,4,2,-1,Married (1),1,20,1,1108,3,FALSE
2014,17,3,9,3,female (2),7,0,1,1,0,0,-1,Never married (5),2,40,1,1109,2,TRUE
2014,20,3,9,3,male (1),7,0,7,1,3,0,-1,Divorced (3),2,50,1,1110,2,FALSE
2014,20,3,9,3,female (2),7,0,0,1,0,0,-1,Never married (5),2,24,2,1111,3,TRUE
2014,19,3,9,1,female (2),1,3,3,1,3,2,36,Married (1),1,35,1,1112,3,TRUE
2014,19,1,9,1,male (1),0,1,7,1,4,2,8,Married (1),2,NA,5,1113,3,FALSE
2014,20,3,2,1,male (1),7,1,1,2,0,0,-1,Never married (5),2,35,1,1114,3,FALSE
2014,20,4,9,1,female (2),7,4,3,3,0,0,-1,Widowed (2),2,40,1,1115,3,TRUE
2014,17,2,8,1,male (1),1,1,4,1,1,2,20,Married (1),2,40,1,1116,1,FALSE
2014,23,2,8,1,male (1),7,1,0,3,0,0,-1,Divorced (3),2,40,1,1117,2,FALSE
2014,20,2,9,3,female (2),1,4,7,2,0,2,45,Married (1),2,50,1,1118,1,TRUE
2014,15,3,9,3,male (1),-1,1,1,1,0,0,-1,Divorced (3),2,40,1,1119,1,FALSE
2014,15,2,9,3,female (2),7,0,7,3,1,0,-1,Never married (5),2,44,1,1120,2,TRUE
2014,19,3,9,3,male (1),7,4,4,4,0,0,-1,Never married (5),2,40,1,1121,3,FALSE
2014,22,1,9,3,male (1),3,0,0,4,2,2,-1,Married (1),2,NA,5,1122,2,FALSE
2014,21,3,9,1,female (2),7,3,3,2,0,0,-1,Never married (5),2,18,2,1123,2,TRUE
2014,15,3,9,1,female (2),-1,1,1,3,3,0,-1,Divorced (3),2,NA,7,1124,1,TRUE
2014,23,4,9,3,female (2),7,2,3,1,0,0,-1,Never married (5),2,NA,4,1125,1,TRUE
2014,23,4,9,1,male (1),3,4,1,1,2,2,30,Married (1),2,55,1,1126,2,FALSE
2014,25,4,9,1,female (2),1,4,4,4,4,2,40,Married (1),2,NA,7,1127,1,TRUE
2014,16,2,2,1,male (1),-1,7,1,1,0,0,-1,Never married (5),2,60,1,1128,2,FALSE
2014,21,3,2,1,female (2),7,4,7,4,2,0,-1,Divorced (3),2,47,1,1129,1,TRUE
2014,20,4,2,1,female (2),7,1,8,3,3,0,-1,Divorced (3),2,60,1,1130,2,TRUE
2014,26,3,2,1,male (1),1,1,0,3,3,2,30,Married (1),1,50,1,1131,3,FALSE
2014,26,2,2,2,female (2),1,0,8,1,1,2,-1,Married (1),2,NA,7,1132,2,TRUE
2014,21,2,2,1,male (1),1,1,1,1,1,2,-1,Married (1),2,NA,5,1133,1,FALSE
2014,20,3,2,1,female (2),7,1,1,3,0,0,-1,Never married (5),2,40,1,1134,2,TRUE
2014,21,3,2,1,female (2),2,1,3,1,0,2,40,Married (1),2,40,1,1135,2,TRUE
2014,16,2,2,1,male (1),7,0,8,1,9,0,-1,Never married (5),2,NA,5,1136,1,FALSE
2014,9,2,2,1,female (2),7,1,1,2,0,0,-1,Never married (5),2,NA,5,1137,3,TRUE
2014,19,3,2,2,female (2),7,0,0,3,1,0,-1,Never married (5),2,60,1,1138,1,TRUE
2014,1,3,5,2,female (2),-1,1,1,0,6,0,-1,Never married (5),2,NA,7,1139,1,TRUE
2014,10,3,2,1,female (2),-1,1,0,1,1,0,-1,Never married (5),2,NA,8,1140,1,TRUE
2014,17,4,2,1,male (1),7,8,7,1,0,0,-1,Never married (5),1,NA,5,1141,3,FALSE
2014,21,2,2,2,female (2),2,2,0,1,4,2,40,Married (1),2,40,1,1142,1,TRUE
2014,10,4,2,2,male (1),7,3,1,3,3,0,-1,Never married (5),2,30,2,1143,2,FALSE
2014,17,2,2,1,male (1),1,1,3,2,2,2,12,Married (1),2,40,1,1144,3,FALSE
2014,15,2,2,1,female (2),7,1,1,1,0,0,-1,Never married (5),2,46,1,1145,1,TRUE
2014,19,3,2,1,female (2),1,1,7,1,3,2,-1,Married (1),2,42,1,1146,1,TRUE
2014,21,3,2,1,female (2),4,1,1,3,2,1,40,Married (1),2,NA,7,1147,2,TRUE
2014,98,5,2,3,female (2),7,1,1,1,4,0,-1,Widowed (2),2,54,1,1148,2,TRUE
2014,22,3,2,1,male (1),2,1,1,1,0,2,40,Married (1),2,50,1,1149,3,FALSE
2014,18,3,2,1,female (2),7,1,1,3,0,0,-1,Divorced (3),2,57,1,1150,3,TRUE
2014,98,3,2,1,female (2),7,0,7,1,1,0,-1,Divorced (3),2,NA,8,1151,3,TRUE
2014,8,3,2,1,female (2),7,0,1,1,0,0,-1,Never married (5),2,70,1,1152,2,TRUE
2014,13,1,2,1,male (1),7,0,0,1,0,0,-1,Widowed (2),2,NA,5,1153,1,FALSE
2014,16,3,2,1,female (2),7,1,7,1,3,0,-1,Separated (4),1,40,1,1154,3,TRUE
2014,1,3,2,2,female (2),7,1,1,1,3,0,-1,Never married (5),2,NA,7,1155,1,TRUE
2014,11,3,2,1,female (2),7,7,1,1,3,0,-1,Separated (4),2,NA,7,1156,3,TRUE
2014,20,2,5,1,female (2),4,7,2,3,1,2,40,Married (1),2,36,1,1157,1,TRUE
2014,21,3,2,2,male (1),3,1,7,3,1,2,50,Married (1),1,40,1,1158,3,FALSE
2014,20,1,5,1,male (1),3,1,7,4,5,2,-1,Married (1),2,30,1,1159,2,FALSE
2014,98,3,5,1,male (1),3,1,8,1,3,1,40,Married (1),1,50,1,1160,3,FALSE
2014,18,2,2,1,male (1),7,1,1,1,0,0,-1,Never married (5),2,NA,4,1161,1,FALSE
2014,22,3,2,1,male (1),7,1,1,1,1,0,-1,Separated (4),2,55,1,1162,2,FALSE
2014,10,3,5,2,female (2),7,3,0,1,0,0,-1,Never married (5),2,39,2,1163,2,TRUE
2014,16,2,2,1,female (2),7,1,1,4,2,0,-1,Widowed (2),2,NA,5,1164,2,TRUE
2014,19,3,5,3,male (1),7,0,1,1,0,0,-1,Never married (5),0,NA,6,1165,3,FALSE
2014,6,3,2,1,male (1),1,1,1,3,5,2,-1,Married (1),2,NA,5,1166,2,FALSE
2014,16,2,5,2,female (2),7,2,1,2,2,0,-1,Never married (5),2,30,1,1167,1,TRUE
2014,14,3,5,2,female (2),1,1,7,0,4,2,40,Married (1),2,40,1,1168,3,TRUE
2014,15,3,0,1,male (1),7,1,4,0,1,0,-1,Separated (4),2,49,1,1169,3,FALSE
2014,15,3,4,2,female (2),-1,1,1,1,7,0,-1,Divorced (3),2,40,1,1170,2,TRUE
2014,17,1,5,2,female (2),7,1,7,3,0,0,-1,Never married (5),1,60,1,1171,1,TRUE
2014,26,2,7,1,male (1),7,1,1,1,3,0,-1,Widowed (2),2,NA,5,1172,1,FALSE
2014,17,2,2,2,female (2),7,0,0,1,2,0,-1,Never married (5),2,50,1,1173,3,TRUE
2014,18,3,5,1,male (1),1,2,7,1,1,2,-1,Married (1),2,NA,5,1174,2,FALSE
