id,mfr,mfrDivision,carLine,carClass,carClassStr,cityFE,hwyFE,combFE,guzzlerStr,fuelStr,fuelStr2,fuelCost,displ,transStr,transStr2,gears,cyl,airAsp,driveStr,driveStr2,driveStr3,driveFct3
20867,Toyota,Toyota,Prius V,8,Midsize Station Wagons,43,39,41,,G,Gasoline (Regular Unleaded Recommended),900,1.8,Auto(AV),CVT,1,4,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20491,Toyota,Toyota,RAV4,30,Small SUV 2WD,23,29,25,,G,Gasoline (Regular Unleaded Recommended),1450,2.5,Auto(S6),SA,6,4,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20497,Toyota,Toyota,RAV4 AWD,31,Small SUV 4WD,22,28,25,,G,Gasoline (Regular Unleaded Recommended),1450,2.5,Auto(S6),SA,6,4,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
20490,Toyota,Toyota,RAV4 Hybrid AWD,31,Small SUV 4WD,34,30,32,,G,Gasoline (Regular Unleaded Recommended),1150,2.5,Auto(AV-S6),SCV,6,4,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
20505,Toyota,Toyota,RAV4 LE/XLE,30,Small SUV 2WD,23,30,26,,G,Gasoline (Regular Unleaded Recommended),1400,2.5,Auto(S6),SA,6,4,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20502,Toyota,Toyota,RAV4 Limited AWD/SE AWD,31,Small SUV 4WD,22,28,24,,G,Gasoline (Regular Unleaded Recommended),1550,2.5,Auto(S6),SA,6,4,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
20630,Toyota,Toyota,SEquoia ,32,Standard SUV 2WD,13,17,15,,G,Gasoline (Regular Unleaded Recommended),2450,5.7,Auto(S6),SA,6,8,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20628,Toyota,Toyota,SEquoia FWD,33,Standard SUV 4WD,13,17,14,,G,Gasoline (Regular Unleaded Recommended),2600,5.7,Auto(S6),SA,6,8,Naturally Aspirated,P,Part-time 4-Wheel Drive,"FWD, Part-time","FWD, Part-time"
20631,Toyota,Toyota,SEquoia FWD FFV,33,Standard SUV 4WD,13,17,14,,G,Gasoline (Regular Unleaded Recommended),2600,5.7,Auto(S6),SA,6,8,Naturally Aspirated,P,Part-time 4-Wheel Drive,"FWD, Part-time","FWD, Part-time"
20304,Toyota,Toyota,Sienna,20,"Special Purpose Vehicle, minivan 2WD",19,27,22,,G,Gasoline (Regular Unleaded Recommended),1650,3.5,Auto(S8),SA,8,6,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20303,Toyota,Toyota,Sienna AWD,21,"Special Purpose Vehicle, minivan 4WD",18,24,20,,G,Gasoline (Regular Unleaded Recommended),1850,3.5,Auto(S8),SA,8,6,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
20488,Toyota,Toyota,Tacoma ,10,Small Pick-up Trucks 2WD,19,23,21,,G,Gasoline (Regular Unleaded Recommended),1750,2.7,Auto(S6),SA,6,4,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20484,Toyota,Toyota,Tacoma ,10,Small Pick-up Trucks 2WD,19,24,21,,G,Gasoline (Regular Unleaded Recommended),1750,3.5,Auto(S6),SA,6,6,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20496,Toyota,Toyota,Tacoma FWD,11,Small Pick-up Trucks 4WD,19,22,20,,G,Gasoline (Regular Unleaded Recommended),1850,2.7,Auto(S6),SA,6,4,Naturally Aspirated,P,Part-time 4-Wheel Drive,"FWD, Part-time","FWD, Part-time"
20495,Toyota,Toyota,Tacoma FWD,11,Small Pick-up Trucks 4WD,19,21,20,,G,Gasoline (Regular Unleaded Recommended),1850,2.7,Manual(M5),M,5,4,Naturally Aspirated,P,Part-time 4-Wheel Drive,"FWD, Part-time","FWD, Part-time"
20483,Toyota,Toyota,Tacoma FWD,11,Small Pick-up Trucks 4WD,18,23,20,,G,Gasoline (Regular Unleaded Recommended),1850,3.5,Auto(S6),SA,6,6,Naturally Aspirated,P,Part-time 4-Wheel Drive,"FWD, Part-time","FWD, Part-time"
20485,Toyota,Toyota,Tacoma FWD,11,Small Pick-up Trucks 4WD,17,21,18,,G,Gasoline (Regular Unleaded Recommended),2050,3.5,Manual(M6),M,6,6,Naturally Aspirated,P,Part-time 4-Wheel Drive,"FWD, Part-time","FWD, Part-time"
20489,Toyota,Toyota,Tacoma FWD D-Cab V6 Mt Off-Road,11,Small Pick-up Trucks 4WD,17,20,18,,G,Gasoline (Regular Unleaded Recommended),2050,3.5,Manual(M6),M,6,6,Naturally Aspirated,P,Part-time 4-Wheel Drive,"FWD, Part-time","FWD, Part-time"
20626,Toyota,Toyota,Tundra ,12,Standard Pick-up Trucks 2WD,15,19,16,,G,Gasoline (Regular Unleaded Recommended),2300,4.6,Auto(S6),SA,6,8,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20634,Toyota,Toyota,Tundra ,12,Standard Pick-up Trucks 2WD,13,18,15,,G,Gasoline (Regular Unleaded Recommended),2450,5.7,Auto(S6),SA,6,8,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20627,Toyota,Toyota,Tundra  FFV,12,Standard Pick-up Trucks 2WD,13,18,15,,G,Gasoline (Regular Unleaded Recommended),2450,5.7,Auto(S6),SA,6,8,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20625,Toyota,Toyota,Tundra FWD,13,Standard Pick-up Trucks 4WD,14,18,16,,G,Gasoline (Regular Unleaded Recommended),2300,4.6,Auto(S6),SA,6,8,Naturally Aspirated,P,Part-time 4-Wheel Drive,"FWD, Part-time","FWD, Part-time"
20632,Toyota,Toyota,Tundra FWD,13,Standard Pick-up Trucks 4WD,13,17,15,,G,Gasoline (Regular Unleaded Recommended),2450,5.7,Auto(S6),SA,6,8,Naturally Aspirated,P,Part-time 4-Wheel Drive,"FWD, Part-time","FWD, Part-time"
20629,Toyota,Toyota,Tundra FWD FFV,13,Standard Pick-up Trucks 4WD,13,17,15,,G,Gasoline (Regular Unleaded Recommended),2450,5.7,Auto(S6),SA,6,8,Naturally Aspirated,P,Part-time 4-Wheel Drive,"FWD, Part-time","FWD, Part-time"
20266,Toyota,Toyota,Yaris,4,Compact Cars,30,35,32,,G,Gasoline (Regular Unleaded Recommended),1150,1.5,Auto(A4),A,4,4,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20267,Toyota,Toyota,Yaris,4,Compact Cars,30,36,33,,G,Gasoline (Regular Unleaded Recommended),1100,1.5,Manual(M5),M,5,4,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20476,Toyota,Toyota,Yaris IA,3,Subcompact Cars,32,40,35,,G,Gasoline (Regular Unleaded Recommended),1050,1.5,Auto(S6),SA,6,4,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20477,Toyota,Toyota,Yaris IA,3,Subcompact Cars,30,39,34,,G,Gasoline (Regular Unleaded Recommended),1100,1.5,Manual(M6),M,6,4,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
21015,Volkswagen Group of America,Audi,A3,3,Subcompact Cars,26,35,29,,G,Gasoline (Regular Unleaded Recommended),1250,2,Auto(AM-S7),AMS,7,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
21016,Volkswagen Group of America,Audi,A3 Cabriolet,3,Subcompact Cars,25,34,28,,G,Gasoline (Regular Unleaded Recommended),1300,2,Auto(AM-S7),AMS,7,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
21024,Volkswagen Group of America,Audi,A3 Cabriolet Quattro,3,Subcompact Cars,22,30,25,,G,Gasoline (Regular Unleaded Recommended),1450,2,Auto(AM-S6),AMS,6,4,Turbocharged,A,All Wheel Drive,AWD,AWD
21025,Volkswagen Group of America,Audi,A3 Quattro,3,Subcompact Cars,24,31,27,,G,Gasoline (Regular Unleaded Recommended),1350,2,Auto(AM-S6),AMS,6,4,Turbocharged,A,All Wheel Drive,AWD,AWD
21022,Volkswagen Group of America,Audi,A4,4,Compact Cars,25,33,28,,GP,Gasoline (Premium Unleaded Recommended),1500,2,Auto(AM-S7),AMS,7,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
21031,Volkswagen Group of America,Audi,A4 Allroad Quattro,7,Small Station Wagons,23,28,25,,GP,Gasoline (Premium Unleaded Recommended),1700,2,Auto(AM-S7),AMS,7,4,Turbocharged,A,All Wheel Drive,AWD,AWD
21023,Volkswagen Group of America,Audi,A4 Quattro,4,Compact Cars,24,31,27,,GP,Gasoline (Premium Unleaded Recommended),1550,2,Auto(AM-S7),AMS,7,4,Turbocharged,A,All Wheel Drive,AWD,AWD
21302,Volkswagen Group of America,Audi,A4 Quattro,4,Compact Cars,24,33,27,,GP,Gasoline (Premium Unleaded Recommended),1550,2,Manual(M6),M,6,4,Turbocharged,A,All Wheel Drive,AWD,AWD
21026,Volkswagen Group of America,Audi,A4 Ultra,4,Compact Cars,27,37,31,,GP,Gasoline (Premium Unleaded Recommended),1350,2,Auto(AM-S7),AMS,7,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
21028,Volkswagen Group of America,Audi,A5 Cabriolet Quattro,3,Subcompact Cars,21,29,24,,GP,Gasoline (Premium Unleaded Recommended),1750,2,Auto(S8),SA,8,4,Turbocharged,A,All Wheel Drive,AWD,AWD
21027,Volkswagen Group of America,Audi,A5 Quattro,3,Subcompact Cars,22,30,25,,GP,Gasoline (Premium Unleaded Recommended),1700,2,Auto(S8),SA,8,4,Turbocharged,A,All Wheel Drive,AWD,AWD
20379,Volkswagen Group of America,Audi,A5 Quattro,3,Subcompact Cars,23,32,26,,GP,Gasoline (Premium Unleaded Recommended),1600,2,Manual(M6),M,6,4,Turbocharged,A,All Wheel Drive,AWD,AWD
20741,Volkswagen Group of America,Audi,A6,5,Midsize Cars,24,34,28,,GP,Gasoline (Premium Unleaded Recommended),1500,2,Auto(AM-S7),AMS,7,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20736,Volkswagen Group of America,Audi,A6 Quattro,5,Midsize Cars,22,31,25,,GP,Gasoline (Premium Unleaded Recommended),1700,2,Auto(S8),SA,8,4,Turbocharged,A,All Wheel Drive,AWD,AWD
20332,Volkswagen Group of America,Audi,A6 Quattro,5,Midsize Cars,21,29,24,,GP,Gasoline (Premium Unleaded Recommended),1750,3,Auto(S8),SA,8,6,Supercharged,A,All Wheel Drive,AWD,AWD
20333,Volkswagen Group of America,Audi,A7 Quattro,5,Midsize Cars,21,29,24,,GP,Gasoline (Premium Unleaded Recommended),1750,3,Auto(S8),SA,8,6,Supercharged,A,All Wheel Drive,AWD,AWD
20311,Volkswagen Group of America,Audi,A8L,6,Large Cars,19,29,22,,GP,Gasoline (Premium Unleaded Recommended),1900,3,Auto(S8),SA,8,6,Supercharged,A,All Wheel Drive,AWD,AWD
20345,Volkswagen Group of America,Audi,A8L,6,Large Cars,18,29,22,,GP,Gasoline (Premium Unleaded Recommended),1900,4,Auto(S8),SA,8,8,Turbocharged,A,All Wheel Drive,AWD,AWD
20512,Volkswagen Group of America,Audi,Q3,4,Compact Cars,20,28,23,,GP,Gasoline (Premium Unleaded Recommended),1850,2,Auto(S6),SA,6,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20558,Volkswagen Group of America,Audi,Q3 Quattro,4,Compact Cars,20,28,23,,GP,Gasoline (Premium Unleaded Recommended),1850,2,Auto(S6),SA,6,4,Turbocharged,A,All Wheel Drive,AWD,AWD
21033,Volkswagen Group of America,Audi,Q5,31,Small SUV 4WD,20,27,22,,GP,Gasoline (Premium Unleaded Recommended),1900,2,Auto(S8),SA,8,4,Turbocharged,A,All Wheel Drive,AWD,AWD
21034,Volkswagen Group of America,Audi,Q5,31,Small SUV 4WD,18,26,21,,GP,Gasoline (Premium Unleaded Recommended),2000,3,Auto(S8),SA,8,6,Supercharged,A,All Wheel Drive,AWD,AWD
19515,Volkswagen Group of America,Audi,Q7,33,Standard SUV 4WD,20,25,22,,GP,Gasoline (Premium Unleaded Recommended),1900,2,Auto(S8),SA,8,4,Turbocharged,A,All Wheel Drive,AWD,AWD
21035,Volkswagen Group of America,Audi,Q7,33,Standard SUV 4WD,19,25,21,,GP,Gasoline (Premium Unleaded Recommended),2000,3,Auto(S8),SA,8,6,Supercharged,A,All Wheel Drive,AWD,AWD
19516,Volkswagen Group of America,Audi,R8,1,Two Seaters,14,22,17,G,GP,Gasoline (Premium Unleaded Recommended),2450,5.2,Auto(AM-S7),AMS,7,10,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
19517,Volkswagen Group of America,Audi,R8 Spyder,1,Two Seaters,14,22,17,G,GP,Gasoline (Premium Unleaded Recommended),2450,5.2,Auto(AM-S7),AMS,7,10,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
20349,Volkswagen Group of America,Audi,RS7,5,Midsize Cars,15,25,18,,GP,Gasoline (Premium Unleaded Recommended),2350,4,Auto(S8),SA,8,8,Turbocharged,A,All Wheel Drive,AWD,AWD
20646,Volkswagen Group of America,Audi,S3,3,Subcompact Cars,21,28,24,,GP,Gasoline (Premium Unleaded Recommended),1750,2,Auto(AM-S6),AMS,6,4,Turbocharged,A,All Wheel Drive,AWD,AWD
21030,Volkswagen Group of America,Audi,S5,3,Subcompact Cars,18,28,21,,GP,Gasoline (Premium Unleaded Recommended),2000,3,Auto(AM-S7),AMS,7,6,Supercharged,A,All Wheel Drive,AWD,AWD
20370,Volkswagen Group of America,Audi,S5,3,Subcompact Cars,17,26,20,,GP,Gasoline (Premium Unleaded Recommended),2100,3,Manual(M6),M,6,6,Supercharged,A,All Wheel Drive,AWD,AWD
20369,Volkswagen Group of America,Audi,S5 Cabriolet,3,Subcompact Cars,18,26,21,,GP,Gasoline (Premium Unleaded Recommended),2000,3,Auto(AM-S7),AMS,7,6,Supercharged,A,All Wheel Drive,AWD,AWD
21040,Volkswagen Group of America,Audi,S6,5,Midsize Cars,18,27,21,,GP,Gasoline (Premium Unleaded Recommended),2000,4,Auto(AM-S7),AMS,7,8,Turbocharged,A,All Wheel Drive,AWD,AWD
21041,Volkswagen Group of America,Audi,S7,5,Midsize Cars,17,27,21,,GP,Gasoline (Premium Unleaded Recommended),2000,4,Auto(AM-S7),AMS,7,8,Turbocharged,A,All Wheel Drive,AWD,AWD
20374,Volkswagen Group of America,Audi,S8,5,Midsize Cars,15,24,18,,GP,Gasoline (Premium Unleaded Recommended),2350,4,Auto(S8),SA,8,8,Turbocharged,A,All Wheel Drive,AWD,AWD
20372,Volkswagen Group of America,Audi,SQ5,31,Small SUV 4WD,17,24,19,,GP,Gasoline (Premium Unleaded Recommended),2200,3,Auto(S8),SA,8,6,Supercharged,A,All Wheel Drive,AWD,AWD
20655,Volkswagen Group of America,Audi,TT Coupe Quattro,3,Subcompact Cars,23,30,26,,G,Gasoline (Regular Unleaded Recommended),1400,2,Auto(AM-S6),AMS,6,4,Turbocharged,A,All Wheel Drive,AWD,AWD
20654,Volkswagen Group of America,Audi,TT Roadster Quattro,1,Two Seaters,23,30,26,,G,Gasoline (Regular Unleaded Recommended),1400,2,Auto(AM-S6),AMS,6,4,Turbocharged,A,All Wheel Drive,AWD,AWD
20559,Volkswagen Group of America,Audi,TTS Coupe,3,Subcompact Cars,23,27,25,,GP,Gasoline (Premium Unleaded Recommended),1700,2,Auto(AM-S6),AMS,6,4,Turbocharged,A,All Wheel Drive,AWD,AWD
20868,Volkswagen Group of America,Bentley,Bentayga,33,Standard SUV 4WD,12,19,15,,GP,Gasoline (Premium Unleaded Recommended),2800,6,Auto(S8),SA,8,12,Turbocharged,A,All Wheel Drive,AWD,AWD
20350,Volkswagen Group of America,Bentley,Continental GT,4,Compact Cars,15,25,19,,GP,Gasoline (Premium Unleaded Recommended),2200,4,Auto(S8),SA,8,8,Turbocharged,A,All Wheel Drive,AWD,AWD
20817,Volkswagen Group of America,Bentley,Continental GT,4,Compact Cars,12,21,15,G,GP,Gasoline (Premium Unleaded Recommended),2800,6,Auto(S8),SA,8,12,Turbocharged,A,All Wheel Drive,AWD,AWD
20357,Volkswagen Group of America,Bentley,Continental GT Convertible,3,Subcompact Cars,14,24,17,G,GP,Gasoline (Premium Unleaded Recommended),2450,4,Auto(S8),SA,8,8,Turbocharged,A,All Wheel Drive,AWD,AWD
20821,Volkswagen Group of America,Bentley,Continental GT Convertible,3,Subcompact Cars,12,20,15,G,GP,Gasoline (Premium Unleaded Recommended),2800,6,Auto(S8),SA,8,12,Turbocharged,A,All Wheel Drive,AWD,AWD
20358,Volkswagen Group of America,Bentley,Flying Spur,5,Midsize Cars,14,24,17,G,GP,Gasoline (Premium Unleaded Recommended),2450,4,Auto(S8),SA,8,8,Turbocharged,A,All Wheel Drive,AWD,AWD
20820,Volkswagen Group of America,Bentley,Flying Spur,5,Midsize Cars,12,20,15,G,GP,Gasoline (Premium Unleaded Recommended),2800,6,Auto(S8),SA,8,12,Turbocharged,A,All Wheel Drive,AWD,AWD
20706,Volkswagen Group of America,Bentley,Mulsanne,5,Midsize Cars,11,18,14,G,GP,Gasoline (Premium Unleaded Recommended),3000,6.8,Auto(S8),SA,8,8,Turbocharged,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
21018,Volkswagen Group of America,Bentley,Mulsanne EWB,5,Midsize Cars,11,17,13,G,GP,Gasoline (Premium Unleaded Recommended),3250,6.8,Auto(S8),SA,8,8,Turbocharged,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20069,Volkswagen Group of America,Lamborghini,Aventador Coupe,1,Two Seaters,11,18,13,G,GPR,Gasoline (Premium Unleaded Required),3250,6.5,Auto(AM-S7),AMS,7,12,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
21106,Volkswagen Group of America,Lamborghini,Aventador Coupe LP740-4,1,Two Seaters,10,16,12,G,GPR,Gasoline (Premium Unleaded Required),3500,6.5,Auto(AM-S7),AMS,7,12,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
20122,Volkswagen Group of America,Lamborghini,Aventador Roadster,1,Two Seaters,10,18,13,G,GPR,Gasoline (Premium Unleaded Required),3250,6.5,Auto(AM-S7),AMS,7,12,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
21105,Volkswagen Group of America,Lamborghini,Aventador Roadster LP740-4,1,Two Seaters,10,16,12,G,GPR,Gasoline (Premium Unleaded Required),3500,6.5,Auto(AM-S7),AMS,7,12,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
19520,Volkswagen Group of America,Lamborghini,Huracan,1,Two Seaters,14,21,17,G,GP,Gasoline (Premium Unleaded Recommended),2450,5.2,Auto(AM-S7),AMS,7,10,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
19521,Volkswagen Group of America,Lamborghini,Huracan 2WD,1,Two Seaters,14,21,17,G,GP,Gasoline (Premium Unleaded Recommended),2450,5.2,Auto(AM-S7),AMS,7,10,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
19524,Volkswagen Group of America,Lamborghini,Huracan Spyder,1,Two Seaters,14,20,16,G,GP,Gasoline (Premium Unleaded Recommended),2600,5.2,Auto(AM-S7),AMS,7,10,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
19525,Volkswagen Group of America,Lamborghini,Huracan Spyder 2WD,1,Two Seaters,14,20,16,G,GP,Gasoline (Premium Unleaded Recommended),2600,5.2,Auto(AM-S7),AMS,7,10,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20186,Volkswagen Group of America,Volkswagen,Beetle,4,Compact Cars,24,33,28,,G,Gasoline (Regular Unleaded Recommended),1300,1.8,Auto(S6),SA,6,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20124,Volkswagen Group of America,Volkswagen,Beetle,4,Compact Cars,23,29,26,,G,Gasoline (Regular Unleaded Recommended),1400,2,Auto(AM-S6),AMS,6,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20187,Volkswagen Group of America,Volkswagen,Beetle Convertible,3,Subcompact Cars,24,33,28,,G,Gasoline (Regular Unleaded Recommended),1300,1.8,Auto(S6),SA,6,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20116,Volkswagen Group of America,Volkswagen,Beetle Dune,4,Compact Cars,24,31,27,,G,Gasoline (Regular Unleaded Recommended),1350,1.8,Auto(S6),SA,6,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20117,Volkswagen Group of America,Volkswagen,Beetle Dune Convertible,3,Subcompact Cars,24,31,27,,G,Gasoline (Regular Unleaded Recommended),1350,1.8,Auto(S6),SA,6,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20777,Volkswagen Group of America,Volkswagen,CC,4,Compact Cars,22,31,25,,GP,Gasoline (Premium Unleaded Recommended),1700,2,Auto(AM-S6),AMS,6,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20645,Volkswagen Group of America,Volkswagen,CC 4Motion,4,Compact Cars,17,25,20,,G,Gasoline (Regular Unleaded Recommended),1850,3.6,Auto(S6),SA,6,6,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
20667,Volkswagen Group of America,Volkswagen,Golf,4,Compact Cars,25,35,29,,G,Gasoline (Regular Unleaded Recommended),1250,1.8,Auto(S6),SA,6,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20693,Volkswagen Group of America,Volkswagen,Golf,4,Compact Cars,25,36,29,,G,Gasoline (Regular Unleaded Recommended),1250,1.8,Manual(M5),M,5,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20652,Volkswagen Group of America,Volkswagen,Golf Alltrack,7,Small Station Wagons,22,30,25,,G,Gasoline (Regular Unleaded Recommended),1450,1.8,Auto(AM-S6),AMS,6,4,Turbocharged,A,All Wheel Drive,AWD,AWD
21345,Volkswagen Group of America,Volkswagen,Golf Alltrack,7,Small Station Wagons,22,32,26,,G,Gasoline (Regular Unleaded Recommended),1400,1.8,Manual(M6),M,6,4,Turbocharged,A,All Wheel Drive,AWD,AWD
20526,Volkswagen Group of America,Volkswagen,Golf R,4,Compact Cars,23,30,25,,GP,Gasoline (Premium Unleaded Recommended),1700,2,Auto(AM-S6),AMS,6,4,Turbocharged,A,All Wheel Drive,AWD,AWD
20527,Volkswagen Group of America,Volkswagen,Golf R,4,Compact Cars,22,31,25,,GP,Gasoline (Premium Unleaded Recommended),1700,2,Manual(M6),M,6,4,Turbocharged,A,All Wheel Drive,AWD,AWD
20669,Volkswagen Group of America,Volkswagen,Golf SportWagen,7,Small Station Wagons,25,34,29,,G,Gasoline (Regular Unleaded Recommended),1250,1.8,Auto(S6),SA,6,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20670,Volkswagen Group of America,Volkswagen,Golf SportWagen,7,Small Station Wagons,25,35,28,,G,Gasoline (Regular Unleaded Recommended),1300,1.8,Manual(M5),M,5,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20653,Volkswagen Group of America,Volkswagen,Golf SportWagen 4Motion,7,Small Station Wagons,22,30,25,,G,Gasoline (Regular Unleaded Recommended),1450,1.8,Auto(AM-S6),AMS,6,4,Turbocharged,A,All Wheel Drive,AWD,AWD
21346,Volkswagen Group of America,Volkswagen,Golf SportWagen 4Motion,7,Small Station Wagons,22,32,26,,G,Gasoline (Regular Unleaded Recommended),1400,1.8,Manual(M6),M,6,4,Turbocharged,A,All Wheel Drive,AWD,AWD
20704,Volkswagen Group of America,Volkswagen,GTI,4,Compact Cars,24,32,27,,G,Gasoline (Regular Unleaded Recommended),1350,2,Auto(AM-S6),AMS,6,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20666,Volkswagen Group of America,Volkswagen,GTI,4,Compact Cars,24,34,28,,G,Gasoline (Regular Unleaded Recommended),1300,2,Manual(M6),M,6,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20557,Volkswagen Group of America,Volkswagen,Jetta,4,Compact Cars,28,38,32,,G,Gasoline (Regular Unleaded Recommended),1150,1.4,Auto(S6),SA,6,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20609,Volkswagen Group of America,Volkswagen,Jetta,4,Compact Cars,28,40,33,,G,Gasoline (Regular Unleaded Recommended),1100,1.4,Manual(M5),M,5,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20190,Volkswagen Group of America,Volkswagen,Jetta,4,Compact Cars,25,35,29,,G,Gasoline (Regular Unleaded Recommended),1250,1.8,Auto(S6),SA,6,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20188,Volkswagen Group of America,Volkswagen,Jetta,4,Compact Cars,24,33,27,,G,Gasoline (Regular Unleaded Recommended),1350,2,Auto(AM-S6),AMS,6,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20189,Volkswagen Group of America,Volkswagen,Jetta,4,Compact Cars,23,33,27,,G,Gasoline (Regular Unleaded Recommended),1350,2,Manual(M6),M,6,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20307,Volkswagen Group of America,Volkswagen,Passat,5,Midsize Cars,23,34,27,,G,Gasoline (Regular Unleaded Recommended),1350,1.8,Auto(S6),SA,6,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20308,Volkswagen Group of America,Volkswagen,Passat,5,Midsize Cars,20,28,23,,G,Gasoline (Regular Unleaded Recommended),1600,3.6,Auto(AM-S6),AMS,6,6,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20229,Volkswagen Group of America,Volkswagen,Tiguan,30,Small SUV 2WD,20,24,22,,GP,Gasoline (Premium Unleaded Recommended),1900,2,Auto(S6),SA,6,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20380,Volkswagen Group of America,Volkswagen,Tiguan 4Motion,31,Small SUV 4WD,20,24,21,,GP,Gasoline (Premium Unleaded Recommended),2000,2,Auto(S6),SA,6,4,Turbocharged,A,All Wheel Drive,AWD,AWD
20376,Volkswagen Group of America,Volkswagen,Touareg,33,Standard SUV 4WD,17,23,19,,G,Gasoline (Regular Unleaded Recommended),1950,3.6,Auto(S8),SA,8,6,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
19979,Volvo,Volvo,S60 AWD,4,Compact Cars,23,31,26,,G,Gasoline (Regular Unleaded Recommended),1400,2,Auto(S8),SA,8,4,Turbocharged,A,All Wheel Drive,AWD,AWD
20023,Volvo,Volvo,S60 AWD,4,Compact Cars,22,32,26,,GPR,Gasoline (Premium Unleaded Required),1600,2,Auto(S8),SA,8,4,Turbocharged+Supercharged,A,All Wheel Drive,AWD,AWD
19998,Volvo,Volvo,S60 CC AWD,4,Compact Cars,22,30,25,,G,Gasoline (Regular Unleaded Recommended),1450,2,Auto(S8),SA,8,4,Turbocharged,A,All Wheel Drive,AWD,AWD
